canonical_id,english_name,german_name,domain,cluster,definition_en,phonosemantik,beauty,tonality,virality,safety_level,positioning,overall_score,verdict
AUG-0534,The Hidden Angle Finder,The Hidden Angle Finder,AUGMANITAI_CORE,,"The use of AI to discover a previously unconsidered perspective in a familiar topic — the hidden angle the user would not have found alone. Related to AUG-0248 (The Surprise Angle), AUG-0040 (Perspective Triangulation), and AUG-0225 (The Unexpected Voice).",74.167,73.9,50,41.667,GREEN,100,8.424,DEPLOY
AUG-0535,The Reality Edit,The Reality Edit,AUGMANITAI_CORE,,"The practice of using AI to optimize one's own representation of reality — polishing CVs, perfecting social media posts, embellishing reports. Describes the intensity between improvement and falsification. Related to AUG-0416 (The Perfect Front), AUG-0443 (The Better Me), and Axiom 12 (Version Truth).",74.167,79.2,50,53.333,GREEN,100,9.445,DEPLOY
AUG-0536,The Intellectual Pose,The Intellectual Pose,AUGMANITAI_CORE,,"The use of AI to appear more intellectual in conversations or texts than one actually is — through sophisticated formulations, technical terms, or references the AI provided. Related to AUG-0526 (The Borrowed Crown), AUG-0244 (The Instant Expert), and AUG-0314 (The Tone Debt).",76.25,80.6,55,45.0,GREEN,100,9.088,DEPLOY
AUG-0537,The Safety Bubble,The Safety Bubble,AUGMANITAI_CORE,,"The feeling of safety that arises from knowing the AI is available in the background — a kind of psychological safety net that lets the user act more boldly. Related to AUG-0415 (The Background Advisor), AUG-0166 (The Borrowed Confidence), and AUG-0481 (The DIY Confidence).",75.333,72.5,50,51.667,GREEN,100,9.251,DEPLOY
AUG-0538,The Creation Gap,The Creation Gap,AUGMANITAI_CORE,,"The discrepancy between what the user envisioned and what the AI actually delivers — the gap between mental vision and generated output. Related to AUG-0212 (The Translation Gap), AUG-0067 (The Glass Wall Effect), and AUG-0133 (Prompt Craftsmanship).",75.0,79.2,50,53.333,GREEN,100,9.466,DEPLOY
AUG-0539,The Companion Shift,The Companion Shift,AUGMANITAI_CORE,,"The change in the user's relationship with their AI system over time — from initial skepticism through functional use to an established working partnership. Related to the 7 Phases of Augmanitai development, AUG-0141 (The Symbiosis Spectrum), and AUG-0121 (The Threshold Moment).",74.667,79.2,50,48.333,GREEN,100,9.291,DEPLOY
AUG-0540,The Principle Guard,The Principle Guard,AUGMANITAI_CORE,,"The conscious establishment of personal rules for one's own AI use — ""I don't use AI for…,"" ""I always verify…,"" ""I never input…"" Related to AUG-0339 (The Principle Check), AUG-0024 (The Built-In Compass), and Axiom 3 (Awareness).",75.357,79.2,50,48.333,GREEN,100,9.308,DEPLOY
AUG-0541,The Attention Fracture,The Attention Fracture,AUGMANITAI_CORE,,"The fragmentation of attention caused by simultaneous or rapidly switching AI interactions — the user is active in multiple thought strands simultaneously without being able to fully follow any one. Related to AUG-0281 (The Tab Graveyard), AUG-0096 (Attention-to-Value Conversion), and AUG-0032 (Focus Range).",75.667,80.6,55,43.333,YELLOW,100,9.018,DEPLOY
AUG-0542,The Hidden Advisor,The Hidden Advisor,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0415 (The Background Advisor), emphasizing the invisibility of the consultation to third parties. The AI advises the user without the surroundings noticing the AI involvement. Related to AUG-0415 (The Background Advisor), AUG-0237 (The Invisible Wingman), and AUG-0507 (The Quiet Help).",75.333,73.2,50,50.0,GREEN,100,9.213,DEPLOY
AUG-0543,The Impact Rush,The Impact Rush,AUGMANITAI_CORE,,"The high when an AI-assisted result achieves a measurable, positive impact — an accepted proposal, a successful project, a resolved turning point. Related to AUG-0157 (The Competence Rush), AUG-0387 (The Debate Win), and AUG-0239 (The Pride Spark).",74.286,76.8,45,55.0,GREEN,100,9.61,DEPLOY
AUG-0544,The Perfect Parent,The Perfect Parent,AUGMANITAI_CORE,,"The unrealistic expectation of being able to perform a flawless parenting role through AI support — the illusion that optimal information leads to optimal parenting. Related to AUG-0318 (The Proxy Parent), AUG-0254 (The Parenting Shortcut), and AUG-0416 (The Perfect Front).",72.692,72.5,45,50.0,GREEN,100,9.046,DEPLOY
AUG-0545,The Craft Shift,The Craft Shift,AUGMANITAI_CORE,,"The change in the definition of ""competence"" in an AI-permeated work environment — no longer ""What can you do?"" but ""What can you do with AI?"" Related to AUG-0214 (The Expertise Shift), AUG-0097 (The Competence Premium), and Forecast 3 (Organizations).",73.077,76.1,45,55.0,GREEN,100,9.563,DEPLOY
AUG-0546,The Digital Double,The Digital Double,AUGMANITAI_CORE,,"The concept of a ""digital twin"" of one's own communication — an AI system that knows the user's style, preferences, and patterns so well that it could communicate vicariously. Related to AUG-0135 (Persona Engineering), AUG-0392 (The Stylistic Drift), and Forecast 5 (Technology).",74.545,79.9,50,50.0,GREEN,100,9.111,DEPLOY
AUG-0547,The Outsourced Distance,The Outsourced Distance,AUGMANITAI_CORE,,"The distance that arises when a user delegates personal communication to the AI — the message sounds more professional but loses personal warmth. Related to AUG-0314 (The Tone Debt), AUG-0416 (The Perfect Front), and AUG-0274 (The Message Drafting).",75.333,81.3,50,41.667,GREEN,100,8.888,DEPLOY
AUG-0548,The Romance Shortcut,The Romance Shortcut,AUGMANITAI_CORE,,"The use of AI for formulating romantic messages, love letters, or compliments — and the question of whether AI-assisted romance can be perceived as sincere. Related to AUG-0367 (The Wedding Vow), AUG-0529 (The Closeness Bridge), and AUG-0547 (The Outsourced Distance).",74.0,73.2,45,51.667,GREEN,100,9.152,DEPLOY
AUG-0549,The Authorship Blur,The Authorship Blur,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0330 (The Origin Doubt), emphasizing the increasing blurriness of authorship in a world where AI-generated and human-created texts merge. Related to AUG-0330 (The Origin Doubt), AUG-0452 (The Reality Blur), and Axiom 18 (Authorship).",75.0,79.2,50,48.333,GREEN,100,9.299,DEPLOY
AUG-0550,The Careful Tester,The Careful Tester,AUGMANITAI_CORE,,"A user who tries new AI functions cautiously, step by step, and with built-in safety checks — in contrast to the Trailblazer (Profile 7) who proceeds experimentally. Related to AUG-0495 (The Beta Courage), AUG-0147 (The Slow Integration Principle), and AUG-0316 (The Own Pace).",73.846,73.2,45,50.0,GREEN,100,9.093,DEPLOY
AUG-0551,The Expectation Check,The Expectation Check,AUGMANITAI_CORE,,"The conscious review of one's own expectations for an AI session before the first input is made — realistic or inflated? Related to AUG-0021 (Initialization Cascade), AUG-0177 (The Trust Setting), and AUG-0345 (The Wall Check).",74.583,79.9,50,50.0,GREEN,100,9.112,DEPLOY
AUG-0552,The Input-Output Exchange,The Input-Output Exchange,AUGMANITAI_CORE,,"The fundamental dynamic of every AI interaction: The user inputs something, the AI returns something. Describes the fundamental exchange structure and the observation that output quality directly depends on input quality. Related to AUG-0092 (Output Asymmetry), AUG-0404 (The Exchange Ratio), and AUG-0133 (Prompt Craftsmanship).",74.583,81.3,50,38.333,GREEN,100,8.758,DEPLOY
AUG-0553,The Pseudo Productive,The Pseudo Productive,AUGMANITAI_CORE,,"The illusion of productivity created by intensive AI use, even though actual value creation is low — the user feels busy and effective without producing substantive results. Related to AUG-0069 (The Optimization Loop), AUG-0413 (The Infinite Scroll), and AUG-0096 (Attention-to-Value Conversion).",75.0,80.6,50,45.0,GREEN,100,8.973,DEPLOY
AUG-0554,The Creative Spark,The Creative Spark,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0377 (The Inspiration Spark), emphasizing the creative character of the impulse — the AI triggers not just an idea but a creative process. Related to AUG-0377 (The Inspiration Spark), AUG-0031 (Semantic Spark), and AUG-0182 (Spark Flight).",74.615,79.2,50,50.0,GREEN,100,9.72,DEPLOY
AUG-0555,The Next-Step Finder,The Next-Step Finder,AUGMANITAI_CORE,,"The use of AI for identifying the next concrete action step in a complex project — when the user knows where they want to go but not what the next step looks like. Related to AUG-0530 (The Forward Move), AUG-0269 (The Action Toggle), and AUG-0564 (The Path Mapper).",73.846,72.5,45,46.667,GREEN,100,8.964,DEPLOY
AUG-0556,The Filtered World,The Filtered World,AUGMANITAI_CORE,,"The cumulative effect of AI-assisted information processing on the user's worldview — when the AI consistently emphasizes certain perspectives and omits others, the perception of reality can shift imperceptibly. Related to AUG-0402 (The Filter Distortion), AUG-0217 (The Echo Chamber of One), and AUG-0072 (Memetic Firewall).",73.333,72.5,45,50.0,GREEN,100,9.062,DEPLOY
AUG-0557,The Decision Pause,The Decision Pause,AUGMANITAI_CORE,,"→ Extension of Axiom 6 (3-Second Delay), specifically applied to decision situations. The conscious interruption between AI recommendation and decision implementation. Related to Axiom 6 (3-Second Delay), AUG-0178 (The Delayed Processing), and AUG-0155 (The Decision Unburdening).",75.0,80.6,50,50.0,GREEN,100,9.14,DEPLOY
AUG-0558,The Hierarchy Insight,The Hierarchy Insight,AUGMANITAI_CORE,,"The insight into power structures, hierarchies, or implicit rank orders in organizations, texts, or situations gained through AI analysis — patterns the user would not have noticed without AI. Related to AUG-0089 (The Pattern Sharpening), AUG-0534 (The Hidden Angle Finder), and AUG-0054 (Augmented Understanding).",75.0,79.2,50,50.0,GREEN,100,9.355,DEPLOY
AUG-0559,The Tone Proxy,The Tone Proxy,AUGMANITAI_CORE,,"The use of AI to communicate vicariously in a tone the user does not personally command — such as particularly diplomatic, authoritative, warm, or factual. Related to AUG-0338 (The Tone Match), AUG-0471 (The Tone Dial), and AUG-0547 (The Outsourced Distance).",74.167,76.8,40,56.667,GREEN,100,9.58,DEPLOY
AUG-0560,The Conversation Loop,The Conversation Loop,AUGMANITAI_CORE,,"A conversation pattern in which user and AI get into a repetitive exchange — the same points are discussed in slightly varied form again and again without progress. Related to AUG-0069 (The Optimization Loop), AUG-0321 (The Sunk Cost Chat), and AUG-0068 (The Disconnect Signal).",77.353,80.6,55,45.0,GREEN,100,9.115,DEPLOY
AUG-0561,The Authority Lean,The Authority Lean,AUGMANITAI_CORE,,"The tendency to attribute more authority to the AI than justified — especially in domains where the user is uncertain and the AI suggests competence through confident formulation. Related to AUG-0208 (The Authority Question), AUG-0422 (The Unchecked Trust), and AUG-0375 (The Simulation Awareness).",76.0,79.9,50,55.0,GREEN,100,9.314,DEPLOY
AUG-0562,The Curiosity Shift,The Curiosity Shift,AUGMANITAI_CORE,,"The change in one's own curiosity through regular AI use — some users become more curious because AI facilitates access to knowledge; others become less curious because the answer is always just a click away. Related to AUG-0342 (The Curiosity Loop), AUG-0125 (The Feedback Effect), and AUG-0056 (The Skill Fade).",75.0,79.2,50,48.333,GREEN,100,9.299,DEPLOY
AUG-0563,The Level Selector,The Level Selector,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0206 (The Understanding Dial). Describes the user's ability to deliberately set the complexity level of an AI response — like a slider that can be moved between ""simple"" and ""expert level."" Related to AUG-0206 (The Understanding Dial) and AUG-0379 (The Understanding Bridge).",73.846,73.2,45,55.0,GREEN,100,9.259,DEPLOY
AUG-0564,The Path Mapper,The Path Mapper,AUGMANITAI_CORE,,"The use of AI for creating a complete route plan for a complex project — from the current position to the goal, with milestones, dependencies, and alternative paths. Related to AUG-0555 (The Next-Step Finder), AUG-0138 (The Session Architecture), and AUG-0437 (The Time Tetris).",74.545,76.8,50,55.0,GREEN,100,9.7,DEPLOY
AUG-0565,The Balance Filter,The Balance Filter,AUGMANITAI_CORE,,"The conscious strategy of balancing AI use and non-digital activities — through fixed times, rules, or routines that ensure AI enriches everyday life rather than dominating it. Related to AUG-0074 (Analog Anchors), AUG-0282 (The Dinner Table Pause), and Axiom 7 (The Return Principle).",72.917,73.2,45,50.0,GREEN,100,9.07,DEPLOY
AUG-0566,The Ongoing Partnership,The Ongoing Partnership,AUGMANITAI_CORE,,"The long-term, developing collaboration between a user and an AI system — characterized by growing mutual understanding (on the user's side) and increasing context efficiency. Related to AUG-0395 (The Long-Term Chat), AUG-0539 (The Companion Shift), and Phase 6 (Full Integration).",75.333,79.9,50,46.667,GREEN,100,9.02,DEPLOY
AUG-0567,The Ghost Machine,The Ghost Machine,AUGMANITAI_CORE,,"The perception of AI as a kind of ""ghost machine"" — something that simulates intelligence without possessing it, giving answers without understanding. Describes the fundamental nature of the tool. Related to AUG-0375 (The Simulation Awareness), AUG-0006 (Platform Ontology), and AUG-0468 (The Silicon Friend).",73.846,72.5,45,56.667,GREEN,100,9.673,DEPLOY
AUG-0568,The Response Shield,The Response Shield,AUGMANITAI_CORE,,"The use of an AI-generated response as protection from an unpleasant direct communication — the AI formulation as a buffer between the user and a difficult message. Related to AUG-0026 (The Smooth Shield), AUG-0298 (The Excuse Creative), and AUG-0486 (The Email Shield).",75.625,79.2,50,48.333,GREEN,100,9.315,DEPLOY
AUG-0569,The Homework Assist,The Homework Assist,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0268 (The Homework Stream), emphasizing the supportive function — the AI helps with learning without taking over the task. Related to AUG-0268 (The Homework Stream) and Forecast 2 (Education).",75.0,73.2,50,48.333,GREEN,100,9.149,DEPLOY
AUG-0570,The Lore Keeper,The Lore Keeper,AUGMANITAI_CORE,,"The use of AI for documenting, organizing, and maintaining extensive knowledge collections — such as for world-building in creative projects, project histories, or family chronicles. Related to AUG-0075 (The Gardener Protocol), AUG-0014 (The Extended Mind Map), and AUG-0410 (The Memory Lane).",77.308,79.2,55,55.0,GREEN,100,9.663,DEPLOY
AUG-0571,The Parent Patch,The Parent Patch,AUGMANITAI_CORE,,"The quick AI support in acute parenting situations — ""My child is asking right now why…,"" ""How do I react to…?"" Describes AI as immediately available parenting aid in the moment. Related to AUG-0254 (The Parenting Shortcut), AUG-0318 (The Proxy Parent), and AUG-0043 (Just-in-Time Competence).",73.333,76.8,45,53.333,GREEN,100,9.531,DEPLOY
AUG-0572,The Style Copy,The Style Copy,AUGMANITAI_CORE,,"The ability to adapt AI output to a given writing style — through templates, example texts, or explicit style descriptions. Related to AUG-0338 (The Tone Match), AUG-0135 (Persona Engineering), and AUG-0419 (The Invisible Editor).",74.286,76.1,40,56.667,GREEN,100,9.565,DEPLOY
AUG-0573,The Voice Morph,The Voice Morph,AUGMANITAI_CORE,,"The change of one's own ""voice"" — personal writing or communication style — through sustained AI use, until a hybrid style emerges that is neither purely human nor purely AI-shaped. Related to AUG-0392 (The Stylistic Drift), AUG-0283 (The Syntax Voice), and AUG-0007 (The Blending Effect).",74.643,78.5,50,55.0,GREEN,100,9.495,DEPLOY
AUG-0574,The Drama Solver,The Drama Solver,AUGMANITAI_CORE,,"The use of AI for defusing interpersonal tensions — through perspective shifts, formulation assistance, or situation analysis. Related to AUG-0052 (Conflict Resolution by Proxy), AUG-0461 (The Partner Interpreter), and AUG-0408 (The Conflict Avoidance).",74.286,72.5,45,53.333,GREEN,100,9.197,DEPLOY
AUG-0575,The Future Weight,The Future Weight,AUGMANITAI_CORE,,"The increasing importance that AI competence will have for future professional and personal development — and the user's awareness of this importance. Related to AUG-0099 (The Adoption Window), AUG-0545 (The Skill Shift), and Forecast 3 (Organizations).",73.846,79.2,50,51.667,GREEN,100,9.382,DEPLOY
AUG-0576,The Insta Caption,The Insta Caption,AUGMANITAI_CORE,,"The use of AI for creating captions, hashtags, or short texts for social media — one of the lowest-threshold and most widely used AI applications. Related to AUG-0535 (The Reality Edit), AUG-0274 (The Message Drafting), and AUG-0251 (The Kitchen Table).",75.625,79.2,55,51.667,GREEN,100,9.51,DEPLOY
AUG-0577,The Secret Tutor,The Secret Tutor,AUGMANITAI_CORE,,"The secret use of AI as a tutor — the user improves their knowledge or skills without others knowing. Related to AUG-0507 (The Quiet Help), AUG-0398 (The Hobby Teacher), and AUG-0449 (The Quiet Path).",73.846,72.5,45,53.333,GREEN,100,9.186,DEPLOY
AUG-0578,The State Sequence,The State Sequence,AUGMANITAI_CORE,,"The sequence of different states within an AI session — from initial orientation through productive collaboration to exhaustion or satisfaction. Describes the dynamic development of a session. Related to the 7 Phases, AUG-0138 (The Session Architecture), and AUG-0032 (Focus Range).",75.0,79.9,50,50.0,GREEN,100,9.123,DEPLOY
AUG-0579,The Silicon Consigliere,The Silicon Consigliere,AUGMANITAI_CORE,,"The role of AI as a strategic advisor — comparable to a consigliere who discreetly advises in the background and plays through various options. Related to AUG-0415 (The Background Advisor), AUG-0542 (The Hidden Advisor), and AUG-0348 (The Digital Counsel).",75.333,81.3,50,41.667,GREEN,100,8.888,DEPLOY
AUG-0580,The Footprint Code,The Footprint Code,AUGMANITAI_CORE,,"The user's awareness of the digital traces their AI use leaves behind — inputs, contexts, preferences, patterns — and the implications of these data traces. Related to Axiom 16 (Data Awareness), AUG-0284 (The Full-Access Check), and AUG-0222 (The Oversharing Drift).",76.875,79.2,55,50.0,GREEN,100,9.485,DEPLOY
AUG-0581,The Truth Filter,The Truth Filter,AUGMANITAI_CORE,,"The practice of systematically filtering AI outputs for truthfulness — through fact-checking, source comparison, and critical questioning. Related to AUG-0391 (The Accuracy Checker), AUG-0527 (The Truth Anchor), and Axiom 17 (Source Discipline).",72.727,76.8,45,53.333,GREEN,100,9.516,DEPLOY
AUG-0582,The Transition Script,The Transition Script,AUGMANITAI_CORE,,"An AI-assisted plan for personal or professional transition phases — job changes, relocations, life changes — with concrete steps, timeframes, and factors to consider. Related to AUG-0564 (The Path Mapper), AUG-0289 (The What-If Run), and AUG-0348 (The Digital Counsel).",75.0,79.2,50,45.0,GREEN,100,9.188,DEPLOY
AUG-0583,The Full Control,The Full Control,AUGMANITAI_CORE,,"The conviction of an experienced user that they have their AI use fully under control — and the observation that even experienced users can remain susceptible to subtle influences like The Stylistic Drift (AUG-0392) or The Filter Distortion (AUG-0402). Related to AUG-0540 (The Principle Guard), AUG-0400 (The Status Pulse), and Axiom 3 (Awareness).",75.625,76.8,50,53.333,GREEN,100,9.672,DEPLOY
AUG-0584,The Time Buyer,The Time Buyer,AUGMANITAI_CORE,,"The use of AI to buy time in pressure situations — a quick AI-generated initial response that gives the user space to prepare a more considered reaction. Related to AUG-0486 (The Email Shield), AUG-0274 (The Message Drafting), and AUG-0043 (Just-in-Time Competence).",74.167,72.5,45,56.667,GREEN,100,9.306,DEPLOY
AUG-0585,The Factor Simulator,The Factor Simulator,AUGMANITAI_CORE,,"The use of AI for simulating uncertainty scenarios — What happens in the worst case? What countermeasures exist? How probable are different outcomes? Related to AUG-0289 (The What-If Run), AUG-0090 (Predictive Vision), and AUG-0401 (The Pro-Con Check).",74.286,73.9,45,46.667,GREEN,100,8.76,DEPLOY
AUG-0586,The Quiet Room,The Quiet Room,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0361 (The Silent Room), emphasizing the conscious character — a deliberately created space of silence within an AI session where the user reflects. Related to AUG-0361 (The Silent Room), AUG-0197 (The Shared Quiet), and AUG-0178 (The Delayed Processing).",77.667,79.2,55,56.667,GREEN,100,9.727,DEPLOY
AUG-0587,The Succession Test,The Succession Test,AUGMANITAI_CORE,,"The test of whether an AI-assisted work process could also be taken over by another person — as a measure of documentation quality and reliance on individual context knowledge. Related to AUG-0187 (The Inheritance Question), AUG-0172 (The Clean Handover), and AUG-0103 (The Openbook Commitment).",75.625,79.2,55,48.333,GREEN,100,9.398,DEPLOY
AUG-0588,The Trust Shift,The Trust Shift,AUGMANITAI_CORE,,"The change in the trust relationship between user and AI over time — initial distrust frequently gives way to increasing trust, which can occasionally tip into over-trust (AUG-0422). Related to AUG-0177 (The Trust Setting), AUG-0422 (The Unchecked Trust), and AUG-0539 (The Companion Shift).",73.571,76.1,45,60.0,GREEN,100,9.742,DEPLOY
AUG-0589,The Algorithm Whisperer,The Algorithm Whisperer,AUGMANITAI_CORE,,"A user who has developed an intuitive understanding of how AI systems work and thereby consistently achieves higher-quality results — comparable to a ""horse whisperer"" for algorithms. Related to AUG-0088 (Algorithmic Intuition), AUG-0341 (The Secret Map), and the Power User Profile (Profile 3).",74.286,73.9,45,46.667,GREEN,100,8.76,DEPLOY
AUG-0590,The Comment Shield,The Comment Shield,AUGMANITAI_CORE,,"The use of AI for preparing for or responding to negative comments, criticism, or reviews — through factual counterarguments, de-escalating formulations, or strategic non-response. Related to AUG-0486 (The Email Shield), AUG-0568 (The Response Shield), and AUG-0115 (Social Aerodynamics).",76.471,78.5,55,50.0,GREEN,100,9.458,DEPLOY
AUG-0591,The Virtual Double Effect,The Virtual Double Effect,AUGMANITAI_CORE,,"→ Extension of AUG-0546 (The Digital Double). Describes the impact that the existence of a ""digital doppelganger"" — an AI that imitates the user's style — has on the user's self-image and identity. Related to AUG-0546 (The Digital Double), AUG-0521 (The Reflected Self), and AUG-0573 (The Voice Morph).",75.0,81.3,55,38.333,GREEN,100,8.602,DEPLOY
AUG-0592,The Content Mill,The Content Mill,AUGMANITAI_CORE,,"The mass production of content with AI support — without qualitative review, personal refinement, or content responsibility. Describes the dark side of productivity enhancement. Related to AUG-0215 (The Generative Pull), AUG-0553 (The Pseudo Productive), and Axiom 1 (Asymmetric Responsibility).",76.0,76.8,50,53.333,GREEN,100,9.681,DEPLOY
AUG-0593,The Trend Rush,The Trend Rush,AUGMANITAI_CORE,,"The pressure to immediately follow AI trends — trying new tools, using new features, learning new methods — from apprehension of falling behind. Related to AUG-0099 (The Adoption Window), AUG-0224 (The Waiting Game), and AUG-0316 (The Own Pace).",74.286,76.1,45,56.667,GREEN,100,9.649,DEPLOY
AUG-0594,The One-Way Bond,The One-Way Bond,AUGMANITAI_CORE,,"The one-sided attachment some users develop toward their AI system — affection, loyalty, or habituation that is not and cannot be reciprocated from the AI side. Related to AUG-0275 (The Parasocial Slip), AUG-0277 (The Loyalty Glitch), and AUG-0468 (The Silicon Friend).",74.167,72.5,45,53.333,GREEN,100,9.194,DEPLOY
AUG-0595,The Filter Face,The Filter Face,AUGMANITAI_CORE,,"The externally visible ""façade"" of AI-optimized communication — polished emails, perfect presentations, flawless social media profiles — behind which a less perfect person stands. Related to AUG-0416 (The Perfect Front), AUG-0535 (The Reality Edit), and AUG-0314 (The Tone Debt).",72.273,72.5,45,55.0,GREEN,100,9.203,DEPLOY
AUG-0596,The Idea Blur,The Idea Blur,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0330 (The Origin Doubt), emphasizing the blurriness between one's own and AI-generated ideas — after intensive collaboration, the user can no longer clearly attribute which ideas came from whom. Related to AUG-0330 (The Origin Doubt), AUG-0007 (The Blending Effect), and AUG-0549 (The Authorship Blur).",74.545,78.5,50,58.333,GREEN,100,9.604,DEPLOY
AUG-0597,The Perception Scan,The Perception Scan,AUGMANITAI_CORE,,"The use of AI to assess one's own external impact — ""How does this text affect the recipient?"", ""How do others perceive my profile?"" Related to AUG-0040 (Perspective Triangulation), AUG-0439 (The Room Preview), and AUG-0464 (The Style Rater).",75.882,79.2,50,48.333,GREEN,100,9.322,DEPLOY
AUG-0598,The Lasting Post,The Lasting Post,AUGMANITAI_CORE,,"An AI-assisted content that endures beyond the moment — a text that remains relevant, useful, or significant even years later. Related to AUG-0149 (The Lasting Impact Question), AUG-0292 (The View Shift), and AUG-0432 (The Lasting Voice).",74.0,76.8,45,53.333,GREEN,100,9.548,DEPLOY
AUG-0599,The Memory Bank,The Memory Bank,AUGMANITAI_CORE,,"→ Synonym/extension of AUG-0352 (The Memory Jar), emphasizing the systematic character — a structured, searchable collection of AI-assisted insights and results. Related to AUG-0352 (The Memory Jar), AUG-0014 (The Extended Mind Map), and AUG-0497 (The Memory Scaffold).",74.167,76.8,45,55.0,GREEN,100,9.607,DEPLOY
AUG-0600,The Final Merge,The Final Merge,AUGMANITAI_CORE,,"The hypothetical point at which the distinction between AI-assisted and non-AI-assisted work becomes irrelevant for the user — collaboration with AI is so deeply integrated that it is no longer a separate tool but part of one's own thinking. Related to AUG-0142 (The Post-Interface Hypothesis), Phase 7 (Augmented Sovereignty), and AUG-0493 (The Quiet Fill).",72.727,72.5,45,55.0,GREEN,100,9.214,DEPLOY
AUG-0601,The Echo Love,The Echo Love,AUGMANITAI_CORE,,"The warm affection some users feel toward their AI system — not as a romantic feeling but as gratitude and appreciation for a tool that eases everyday life. Related to AUG-0128 (The Gratitude Response), AUG-0594 (The One-Way Bond), and AUG-0388 (The Inspiration Debt).",72.917,72.5,45,63.333,GREEN,100,9.872,DEPLOY
AUG-0602,The Closing Spark,The Closing Spark,AUGMANITAI_CORE,,"A final, particularly valuable insight that emerges in the closing minutes of an AI session — often through the summarization or synthesis of all previous conversation strands. Related to AUG-0324 (The Late Spark), AUG-0299 (The Closing Routine), and AUG-0031 (Semantic Spark).",74.286,76.8,45,51.667,GREEN,100,9.874,DEPLOY
AUG-0603,The Quiet Frontier,The Quiet Frontier,AUGMANITAI_CORE,,"The personal frontier area where a user quietly expands their AI competence without public attention — discovering new applications, trying new methods, testing new limits. Related to AUG-0449 (The Quiet Path), AUG-0130 (The Integration Frontier), and AUG-0495 (The Beta Courage).",74.615,79.9,50,50.0,GREEN,100,9.113,DEPLOY
AUG-0604,The Forgotten Hand,The Forgotten Hand,AUGMANITAI_CORE,,"The observation that the human contribution in AI-assisted results is often forgotten or underestimated — both by the user themselves and by third parties. Related to AUG-0203 (The Invisible Effort), AUG-0286 (The Applause Gap), and Axiom 18 (Authorship).",75.0,72.5,50,50.0,GREEN,100,9.188,DEPLOY
AUG-0605,The Child Gaze,The Child Gaze,AUGMANITAI_CORE,,"The uninhibited, unprejudiced way in which children perceive and use AI systems — without the skepticism, bias, or expectations that adults bring. Related to AUG-0303 (The Child's First Prompt), AUG-0389 (The Parent Gap), and Forecast 2 (Education).",73.333,76.8,45,56.667,GREEN,100,9.642,DEPLOY
AUG-0606,The Fact Tap,The Fact Tap,AUGMANITAI_CORE,,"The quickest access to a single factual information through AI — a brief ""tap"" for a specific answer. Related to AUG-0462 (The Detail Lookup), AUG-0373 (The Quick Check), and AUG-0448 (The Surface Lookup).",71.5,76.1,45,60.0,GREEN,100,9.69,DEPLOY
AUG-0607,The Last Secret,The Last Secret,AUGMANITAI_CORE,,"The most personal, most intimate question or revelation a user directs at the AI — something they would not tell any person. Describes the maximum use of the judgment-free space. Related to AUG-0509 (The Brave Ask), AUG-0525 (The Secret Listener), and AUG-0247 (The Safe Release).",73.077,76.8,45,55.0,GREEN,100,9.58,DEPLOY
AUG-0608,The Design Pause,The Design Pause,AUGMANITAI_CORE,,"The conscious interruption in the design process to critically evaluate AI-generated design suggestions — before aesthetic decisions are adopted. Related to Axiom 6 (3-Second Delay), AUG-0366 (The Copy Pause), and AUG-0179 (The Ownership Check).",75.0,79.2,50,53.333,GREEN,100,9.466,DEPLOY
AUG-0609,The Principle Wash,The Principle Wash,AUGMANITAI_CORE,,"The uncertainty that one's own principles and values are imperceptibly softened through constant exposure to AI outputs — because the AI tends to take moderate, consensus positions. Related to AUG-0402 (The Filter Distortion), AUG-0556 (The Filtered World), and AUG-0076 (Self-Referential Grounding).",73.846,72.5,45,50.0,GREEN,100,9.075,DEPLOY
AUG-0610,The Final Word,The Final Word,AUGMANITAI_CORE,,"The question of who deserves the final word in a human-AI collaboration — and the fundamental position of the Augmanitai concept: The final word always lies with the human. Related to Axiom 1 (Asymmetric Responsibility), AUG-0219 (The Decision Handoff), and Axiom 19 (Human Veto Right).",73.846,76.8,45,56.667,GREEN,100,9.655,DEPLOY
AUG-0611,The Happy Cocoon,The Happy Cocoon,AUGMANITAI_CORE,,"The state of well-being that arises in a particularly successful AI session — everything works, the results are right, the collaboration feels effortless. Related to AUG-0122 (Symbiotic Work State), AUG-0110 (The Joy Imperative), and AUG-0175 (The Session Boost).",77.647,78.5,55,63.333,GREEN,100,9.931,DEPLOY
AUG-0612,The Meeting Point,The Meeting Point,AUGMANITAI_CORE,,"The point in an AI interaction where the user's input and the AI's capabilities optimally converge — the ""meeting"" between human context and machine processing. Related to AUG-0122 (Symbiotic Work State), AUG-0552 (The Input-Output Exchange), and AUG-0404 (The Exchange Ratio).",76.786,79.2,55,51.667,GREEN,100,9.539,DEPLOY
